No,Major,Avg,Total,Excellent,Good,Medium,Pass,Fail
23.0,0.0,70.88524590163935,61.0,0.08196721311475409,0.19672131147540983,0.22950819672131148,0.3770491803278688,0.11475409836065574
338.0,1.0,70.7936507936508,63.0,0.07936507936507936,0.23809523809523808,0.3333333333333333,0.15873015873015872,0.19047619047619047
35.0,0.0,70.63333333333334,60.0,0.13333333333333333,0.11666666666666667,0.26666666666666666,0.35,0.13333333333333333
63.0,0.0,70.61666666666666,60.0,0.08333333333333333,0.16666666666666666,0.36666666666666664,0.2833333333333333,0.1
201.0,0.0,70.05084745762711,59.0,0.06779661016949153,0.22033898305084745,0.3728813559322034,0.22033898305084745,0.11864406779661017
176.0,0.0,70.03448275862068,58.0,0.15517241379310345,0.06896551724137931,0.20689655172413793,0.46551724137931033,0.10344827586206896
153.0,0.0,70.0,57.0,0.10526315789473684,0.19298245614035087,0.2807017543859649,0.2631578947368421,0.15789473684210525
53.0,0.0,69.85245901639344,61.0,0.08196721311475409,0.2459016393442623,0.16393442622950818,0.29508196721311475,0.21311475409836064
123.0,0.0,69.85,60.0,0.08333333333333333,0.26666666666666666,0.2833333333333333,0.21666666666666667,0.15
206.0,0.0,69.7741935483871,62.0,0.08064516129032258,0.24193548387096775,0.3225806451612903,0.1935483870967742,0.16129032258064516
185.0,0.0,69.59677419354838,62.0,0.08064516129032258,0.24193548387096775,0.27419354838709675,0.22580645161290322,0.1774193548387097
197.0,0.0,69.41666666666667,60.0,0.1,0.26666666666666666,0.18333333333333332,0.3,0.15
165.0,0.0,69.38983050847457,59.0,0.06779661016949153,0.2033898305084746,0.23728813559322035,0.3559322033898305,0.13559322033898305
200.0,0.0,68.84745762711864,59.0,0.1016949152542373,0.22033898305084745,0.22033898305084745,0.3050847457627119,0.15254237288135594
154.0,0.0,68.77966101694915,59.0,0.06779661016949153,0.23728813559322035,0.23728813559322035,0.288135593220339,0.1694915254237288
46.0,0.0,68.70645161290322,62.0,0.0967741935483871,0.1774193548387097,0.3225806451612903,0.25806451612903225,0.14516129032258066
77.0,0.0,68.7,60.0,0.08333333333333333,0.15,0.23333333333333334,0.36666666666666664,0.16666666666666666
50.0,0.0,68.6774193548387,62.0,0.016129032258064516,0.24193548387096775,0.3225806451612903,0.2903225806451613,0.12903225806451613
335.0,1.0,68.4,65.0,0.046153846153846156,0.27692307692307694,0.3230769230769231,0.13846153846153847,0.2153846153846154
80.0,0.0,68.11475409836065,61.0,0.03278688524590164,0.19672131147540983,0.2459016393442623,0.32786885245901637,0.19672131147540983
21.0,0.0,68.05084745762711,59.0,0.05084745762711865,0.2033898305084746,0.2711864406779661,0.23728813559322035,0.23728813559322035
108.0,0.0,68.05084745762711,59.0,0.06779661016949153,0.15254237288135594,0.3728813559322034,0.1864406779661017,0.22033898305084745
327.0,1.0,67.5625,64.0,0.078125,0.265625,0.296875,0.171875,0.1875
242.0,0.0,67.47540983606558,61.0,0.04918032786885246,0.19672131147540983,0.3770491803278688,0.16393442622950818,0.21311475409836064
2.0,0.0,67.0677966101695,59.0,0.05084745762711865,0.3050847457627119,0.15254237288135594,0.3220338983050847,0.1694915254237288
64.0,0.0,66.39344262295081,61.0,0.03278688524590164,0.19672131147540983,0.22950819672131148,0.32786885245901637,0.21311475409836064
213.0,0.0,65.85483870967742,62.0,0.06451612903225806,0.22580645161290322,0.1935483870967742,0.27419354838709675,0.24193548387096775
131.0,0.0,65.0677966101695,59.0,0.06779661016949153,0.1694915254237288,0.22033898305084745,0.3050847457627119,0.23728813559322035
194.0,0.0,64.72881355932203,59.0,0.03389830508474576,0.2033898305084746,0.23728813559322035,0.2711864406779661,0.2542372881355932
343.0,1.0,64.53125,64.0,0.078125,0.125,0.265625,0.25,0.28125
240.0,0.0,64.16129032258064,62.0,0.04838709677419355,0.12903225806451613,0.27419354838709675,0.3064516129032258,0.24193548387096775
254.0,1.0,62.09230769230769,65.0,0.046153846153846156,0.2153846153846154,0.18461538461538463,0.26153846153846155,0.2923076923076923
302.0,1.0,60.86363636363637,66.0,0.07575757575757576,0.18181818181818182,0.16666666666666666,0.22727272727272727,0.3484848484848485
140.0,0.0,59.32786885245902,61.0,0.03278688524590164,0.13114754098360656,0.21311475409836064,0.29508196721311475,0.32786885245901637
193.0,0.0,59.32786885245902,61.0,0.04918032786885246,0.16393442622950818,0.19672131147540983,0.2786885245901639,0.3114754098360656
